,Unnamed: 0,screen_name,bot1,bot2,bot3,bot4,bot5,bot6,scores,exp1,yhat
7475,7100,ronnopwasky03,0,0,0,1,0,0,0.31,1,1
7476,6842,YorkieSpace,0,0,0,1,0,0,0.29,1,1
7477,10924,CelesteUSAproud,0,0,0,1,0,0,0.44,1,1
7478,12403,shmupe,0,0,0,1,0,0,0.36,1,1
7479,8717,alafiadelight,0,0,0,1,0,0,0.45,1,1
7480,8769,C0nservativeGal,0,0,0,1,0,0,0.36,1,1
7481,6125,HartwigBrion,0,0,0,1,0,0,0.43,1,1
7482,10581,dakindon,0,0,0,1,0,0,0.41,1,1
7483,8771,TheAliceSmith,0,0,0,1,0,0,0.38,1,1
7484,8714,DarLovesAmerica,0,0,0,1,0,0,0.36,1,1
7485,1314,upstander_2,0,0,0,1,0,0,0.32,1,1
7486,6073,WhiteIsAllRight,0,0,0,1,0,0,0.36,1,1
7487,10475,DMPJefe,0,0,0,1,0,0,0.27,1,1
7488,3663,terrie_hawkins,0,0,0,1,0,0,0.3,1,1
7489,5231,jazzymorgan1311,0,0,0,1,0,0,0.31,1,1
7490,5790,douglasbulloch,0,0,0,1,0,0,0.31,1,1
7491,6950,_Inyo_,0,0,0,1,0,0,0.26,1,1
7492,5221,McnealyGeorge,0,0,0,1,0,0,0.47,1,1
7493,5652,Melody17134347,0,0,0,1,0,0,0.37,1,1
7494,5002,Key621,0,0,0,1,0,0,0.35,1,1
7495,9611,RuthHalleran,0,0,0,1,0,0,0.4,1,1
7496,9456,palebrown,0,0,0,1,0,0,0.24,1,1
7497,5277,john_brudnak,0,0,0,1,0,0,0.31,1,1
7498,9278,M35620522Jackie,0,0,0,1,0,0,0.46,1,1
7499,5501,TheBastard007,0,0,0,1,0,0,0.29,1,1
7500,6700,dgrimes248,0,0,0,1,0,0,0.3,1,1
7501,3358,RayDan7750,0,0,0,1,0,0,0.41,1,1
7502,4363,twosticky,0,0,0,1,0,0,0.22,1,1
7503,3982,dianestep22,0,0,0,1,0,0,0.41,1,1
7504,5237,vera_verdad,0,0,0,1,0,0,0.4,1,1
7505,1602,Tweetiebelle,0,0,0,1,0,0,0.34,1,1
7506,5186,DanielleSawma,0,0,0,1,0,0,0.24,1,1
7507,6240,qamarshahzad353,0,0,0,1,0,0,0.49,1,1
7508,2565,ana3ig,0,0,0,1,0,0,0.27,1,1
7509,4652,ginger3mello,0,0,0,1,0,0,0.34,1,1
7510,7991,JudithJohnson_1,0,0,0,1,0,0,0.44,1,1
7511,1460,ReaumeMike,0,0,0,1,0,0,0.17,1,1
7512,7865,violin002,0,0,0,1,0,0,0.47,1,1
7513,2668,steve_fadness,0,0,0,1,0,0,0.38,1,1
7514,3668,andreaRschmidt,0,0,0,1,0,0,0.4,1,1
7515,8800,summerfree3,0,0,0,1,0,0,0.35,1,1
7516,4485,1776PatHenry,0,0,0,1,0,0,0.41,1,1
7517,5123,ShanaPersonne,0,0,0,1,0,0,0.37,1,1
7518,5651,tomdalton37,0,0,0,1,0,0,0.33,1,1
7519,11850,JeremiahRose13,0,0,0,1,0,0,0.36,1,1
7520,2329,deb7519,0,0,0,1,0,0,0.35,1,1
7521,8421,AnnasHodges,0,0,0,1,0,0,0.35,1,1
7522,4323,1grandmamean,0,0,0,1,0,0,0.36,1,1
7523,12028,roomH206,0,0,0,1,0,0,0.39,1,1
7524,1909,DustM_D,0,0,0,1,0,0,0.42,1,1
7525,4327,lewismgale,0,0,0,1,0,0,0.24,1,1
7526,6239,SteveAUK2,0,0,0,1,0,0,0.29,1,1
7527,7031,mlaster206,0,0,0,1,0,0,0.34,1,1
7528,9776,texasgirl3629,0,0,0,1,0,0,0.4,1,1
7529,12454,justmyowndrama,0,0,0,1,0,0,0.29,1,1
7530,10073,filiara_pleyel,0,0,0,1,0,0,0.19,1,1
7531,7905,ZibaLady1,0,0,0,1,0,0,0.42,1,1
7532,4426,km_kathie,0,0,0,1,0,0,0.31,1,1
7533,4572,DeplorableDSmit,0,0,0,1,0,0,0.38,1,1
7534,5489,barb_rulez,0,0,0,1,0,0,0.33,1,1
7535,2345,Ipodnan,0,0,0,1,0,0,0.22,1,1
7536,5384,BienMart,0,0,0,1,0,0,0.36,1,1
7537,9476,Fooohi,0,0,0,1,0,0,0.32,1,1
7538,8599,Frenchmarine1,0,0,0,1,0,0,0.2,1,1
7539,5862,debbies3360,0,0,0,1,0,0,0.33,1,1
7540,6512,ryteouswretch,0,0,0,1,0,0,0.44,1,1
7541,9256,MallieMe59,0,0,0,1,0,0,0.42,1,1
7542,5307,tray24u1,0,0,0,1,0,0,0.4,1,1
7543,7880,PeopleOfCanada,0,0,0,1,0,0,0.47,1,1
7544,5443,snarkybitch3000,0,0,0,1,0,0,0.24,1,1
7545,6752,LadyVerdonne,0,0,0,1,0,0,0.29,1,1
7546,10835,stephengary24,0,0,0,1,0,0,0.44,1,1
7547,6359,EziemChinedu,0,0,0,1,0,0,0.42,1,1
7548,10841,Paladin5th,0,0,0,1,0,0,0.31,1,1
7549,7602,gilmourrockson,0,0,0,1,0,0,0.46,1,1
7550,7413,BRADALL76027393,0,0,0,1,0,0,0.41,1,1
7551,4749,JoeMonteleone6,0,0,0,1,0,0,0.42,1,1
7552,7133,gina_goldberg,0,0,0,1,0,0,0.31,1,1
7553,11090,Kenneth47348726,0,0,0,1,0,0,0.36,1,1
7554,3508,NativeTatanka,0,0,0,1,0,0,0.45,1,1
7555,3281,SIXTY__NINE,0,0,0,1,0,0,0.34,1,1
7556,6813,port_a_ledge,0,0,0,1,0,0,0.38,1,1
7557,4957,marty_keef,0,0,0,1,0,0,0.39,1,1
7558,8654,emvidal,0,0,0,1,0,0,0.37,1,1
7559,6521,Kodie2038Donna,0,0,0,1,0,0,0.42,1,1
7560,10042,fyrecapt12a,0,0,0,1,0,0,0.49,1,1
7561,8082,Zepfan1,0,0,0,1,0,0,0.35,1,1
7562,2158,Henoire,0,0,0,1,0,0,0.46,1,1
7563,4213,Rebelcop,0,0,0,1,0,0,0.36,1,1
7564,3278,buckeyesweens,0,0,0,1,0,0,0.39,1,1
7565,12357,moorhsumcigam,0,0,0,1,0,0,0.29,1,1
7566,12016,TGIFGurl,0,0,0,1,0,0,0.34,1,1
7567,11656,JustusTx,0,0,0,1,0,0,0.42,1,1
7568,5666,RebeccaTraughb2,0,0,0,1,0,0,0.46,1,1
7569,6849,dale_bernadette,0,0,0,1,0,0,0.49,1,1
7570,3937,AudeoisJohn,0,0,0,1,0,0,0.32,1,1
7571,4532,R2017Girl,0,0,0,1,0,0,0.4,1,1
7572,7150,Toedeledokie_58,0,0,0,1,0,0,0.34,1,1
7573,1818,PKologe,0,0,0,1,0,0,0.41,1,1
7574,10889,joy_cami,0,0,0,1,0,0,0.25,1,1
7575,10011,cnorby234,0,0,0,1,0,0,0.39,1,1
7576,8246,mobileal2017,0,0,0,1,0,0,0.46,1,1
7577,2068,jaykamer,0,0,0,1,0,0,0.4,1,1
7578,4996,Nonpro6,0,0,0,1,0,0,0.44,1,1
7579,7916,MacMimi61,0,0,0,1,0,0,0.36,1,1
7580,5763,karen88591,0,0,0,1,0,0,0.4,1,1
7581,12231,puddlz9,0,0,0,1,0,0,0.44,1,1
7582,2913,CirthLiu,0,0,0,1,0,0,0.35,1,1
7583,4757,LisaMHayes5,0,0,0,1,0,0,0.42,1,1
7584,2204,TrumpUrWallet,0,0,0,1,0,0,0.3,1,1
7585,3246,sadijazizic,0,0,0,1,0,0,0.13,1,1
7586,6921,MyPOTUSisDJT,0,0,0,1,0,0,0.22,1,1
7587,6537,Queencinnamon13,0,0,0,1,0,0,0.49,1,1
7588,4740,TheEntirePie,0,0,0,1,0,0,0.38,1,1
7589,1548,RepTVproducer,0,0,0,1,0,0,0.39,1,1
7590,4486,MariaErnandez3b,0,0,0,1,0,0,0.3,1,1
7591,10050,RTravis6191,0,0,0,1,0,0,0.33,1,1
7592,5279,Cindiewilson4,0,0,0,1,0,0,0.26,1,1
7593,5833,Boca229,0,0,0,1,0,0,0.34,1,1
7594,1827,robert_randles,0,0,0,1,0,0,0.37,1,1
7595,8382,MEBier1,0,0,0,1,0,0,0.34,1,1
7596,77,katrina_mauro,0,0,0,1,0,0,0.39,1,1
7597,2108,michaeltg,0,0,0,1,0,0,0.2,1,1
7598,1132,jdunn696,0,0,0,1,0,0,0.44,1,1
7599,7209,iamagormeda,0,0,0,1,0,0,0.28,1,1
7600,8833,Dragonscales10,0,0,0,1,0,0,0.36,1,1
7601,3515,The_Smirker,0,0,0,1,0,0,0.38,1,1
7602,9923,siggyturbo997,0,0,0,1,0,0,0.43,1,1
7603,4237,bk2sq1,0,0,0,1,0,0,0.3,1,1
7604,3691,codeezra,0,0,0,1,0,0,0.34,1,1
7605,2131,MDK1071,0,0,0,1,0,0,0.38,1,1
7606,6706,pizzapimp812,0,0,0,1,0,0,0.15,1,1
7607,3612,mickym3333,0,0,0,1,0,0,0.41,1,1
7608,9014,thesamdakota,0,0,0,1,0,0,0.16,1,1
7609,4176,nymagicsong,0,0,0,1,0,0,0.36,1,1
7610,2685,ClaireBastien1,0,0,0,1,0,0,0.3,1,1
7611,7743,BBobwalker,0,0,0,1,0,0,0.38,1,1
7612,986,1940sDiva,0,0,0,1,0,0,0.49,1,1
7613,6734,bhayes2016,0,0,0,1,0,0,0.41,1,1
7614,4729,Daisy49103,0,0,0,1,0,0,0.49,1,1
7615,4494,DConder11,0,0,0,1,0,0,0.39,1,1
7616,5336,vallygrandma04,0,0,0,1,0,0,0.44,1,1
7617,3612,cofveve61,0,0,0,1,0,0,0.36,1,1
7618,7289,rockyroad62,0,0,0,1,0,0,0.3,1,1
7619,8913,DianeMo24012416,0,0,0,1,0,0,0.48,1,1
7620,1958,muskyhuter61,0,0,0,1,0,0,0.32,1,1
7621,10546,Un4givenDplorab,0,0,0,1,0,0,0.36,1,1
7622,6053,HenkSchorel,0,0,0,1,0,0,0.26,1,1
7623,179,milfhunter3828,0,0,0,1,0,0,0.48,1,1
7624,4414,MzarchinZar,0,0,0,1,0,0,0.36,1,1
7625,1921,Stonewoodforge,0,0,0,1,0,0,0.42,1,1
7626,9686,Jeanie11117,0,0,0,1,0,0,0.16,1,1
7627,7582,howardwgraham,0,0,0,1,0,0,0.33,1,1
7628,9587,GlennManeval,0,0,0,1,0,0,0.35,1,1
7629,9709,Sheilajones6401,0,0,0,1,0,0,0.4,1,1
7630,7327,Glayvorkia,0,0,0,1,0,0,0.32,1,1
7631,12129,BritJos77,0,0,0,1,0,0,0.31,1,1
7632,4251,sandtiger163,0,0,0,1,0,0,0.25,1,1
7633,6558,BlindProg,0,0,0,1,0,0,0.36,1,1
7634,5187,shadelaw,0,0,0,1,0,0,0.25,1,1
7635,7170,mzkitty78,0,0,0,1,0,0,0.35,1,1
7636,5418,deplorabledoone,0,0,0,1,0,0,0.38,1,1
7637,9602,iPOscreatejobs,0,0,0,1,0,0,0.44,1,1
7638,8489,norriski4nge,0,0,0,1,0,0,0.35,1,1
7639,6174,jp_burns,0,0,0,1,0,0,0.22,1,1
7640,6871,JohnRyan64,0,0,0,1,0,0,0.26,1,1
7641,6129,obxlover,0,0,0,1,0,0,0.35,1,1
7642,9866,Neryn0610,0,0,0,1,0,0,0.4,1,1
7643,11292,1Kekster,0,0,0,1,0,0,0.33,1,1
7644,7954,tommydos817,0,0,0,1,0,0,0.28,1,1
7645,6585,brand_Le4der,0,0,0,1,0,0,0.43,1,1
7646,3160,ejin_elan,0,0,0,1,0,0,0.46,1,1
7647,5737,Iomste,0,0,0,1,0,0,0.47,1,1
7648,2627,illusmo,0,0,0,1,0,0,0.36,1,1
7649,6405,laidlaw_bruce,0,0,0,1,0,0,0.4,1,1
7650,6684,c21huff,0,0,0,1,0,0,0.27,1,1
7651,7267,Spchgrl8675309,0,0,0,1,0,0,0.41,1,1
7652,1270,motherlandhome,0,0,0,1,0,0,0.27,1,1
7653,1555,TeSeb7,0,0,0,1,0,0,0.37,1,1
7654,9738,margrazyna,0,0,0,1,0,0,0.38,1,1
7655,1896,ChrissyLincoln,0,0,0,1,0,0,0.15,1,1
7656,4016,Centrism_Sucks,0,0,0,1,0,0,0.34,1,1
7657,3362,freedomsforever,0,0,0,1,0,0,0.29,1,1
7658,3244,maxwellgsd,0,0,0,1,0,0,0.27,1,1
7659,2004,NNuakoh,0,0,0,1,0,0,0.43,1,1
7660,8113,TheBonnyDoon,0,0,0,1,0,0,0.4,1,1
7661,3618,nmatthews99,0,0,0,1,0,0,0.34,1,1
7662,8268,hickman_rick,0,0,0,1,0,0,0.29,1,1
7663,9292,LuceroNicoli,0,0,0,1,0,0,0.47,1,1
7664,3244,BAMAPERRY,0,0,0,1,0,0,0.36,1,1
7665,2378,Jackiesosaa,0,0,0,1,0,0,0.16,1,1
7666,11132,Jen19841980,0,0,0,1,0,0,0.49,1,1
7667,5146,deidra_c,0,0,0,1,0,0,0.31,1,1
7668,4106,HumerickRay,0,0,0,1,0,0,0.22,1,1
7669,2290,SawyerJerry,0,0,0,1,0,0,0.31,1,1
7670,832,Anlopezbo,0,0,0,1,0,0,0.35,1,1
7671,1394,ResoluteBelle,0,0,0,1,0,0,0.43,1,1
7672,1797,christinamccall,0,0,0,1,0,0,0.36,1,1
7673,7607,skifflegirl,0,0,0,1,0,0,0.3,1,1
7674,3994,dretiquette,0,0,0,1,0,0,0.4,1,1
7675,5598,DonnaYorkiemo,0,0,0,1,0,0,0.35,1,1
7676,2079,Michelesteigne1,0,0,0,1,0,0,0.36,1,1
7677,7577,tinyboo49,0,0,0,1,0,0,0.43,1,1
7678,8484,Haluskihalupki,0,0,0,1,0,0,0.27,1,1
7679,2280,david1652smiff,0,0,0,1,0,0,0.35,1,1
7680,2538,deborahhallsted,0,0,0,1,0,0,0.4,1,1
7681,4009,TripudiumAdBell,0,0,0,1,0,0,0.3,1,1
7682,3102,CharlesD3333,0,0,0,1,0,0,0.37,1,1
7683,11961,diamondpoopsie7,0,0,0,1,0,0,0.24,1,1
7684,8779,HeavilyFavored,0,0,0,1,0,0,0.41,1,1
7685,4723,prairielites,0,0,0,1,0,0,0.44,1,1
7686,10381,luluuu_____,0,0,0,1,0,0,0.38,1,1
7687,3131,barbarapittman1,0,0,0,1,0,0,0.47,1,1
7688,1720,ceyid_mansur,0,0,0,1,0,0,0.32,1,1
7689,1944,mrcutlass84,0,0,0,1,0,0,0.29,1,1
7690,1495,NKeseloff,0,0,0,1,0,0,0.2,1,1
7691,4992,MsBee777,0,0,0,1,0,0,0.33,1,1
7692,1372,habba101,0,0,0,1,0,0,0.32,1,1
7693,1906,AstalsAlex,0,0,0,1,0,0,0.42,1,1
7694,3898,Eyylleen,0,0,0,1,0,0,0.3,1,1
7695,6450,KenKolke,0,0,0,1,0,0,0.37,1,1
7696,6382,Nation_017,0,0,0,1,0,0,0.32,1,1
7697,7394,a_place_n_time,0,0,0,1,0,0,0.36,1,1
7698,3883,1Barbara1,0,0,0,1,0,0,0.32,1,1
7699,2148,TammyRushing4,0,0,0,1,0,0,0.46,1,1
7700,7003,swjoyce,0,0,0,1,0,0,0.3,1,1
7701,4922,Granny7752Smith,0,0,0,1,0,0,0.35,1,1
7702,6840,MaxSyntax00,0,0,0,1,0,0,0.43,1,1
7703,1821,gaylahuckaby,0,0,0,1,0,0,0.24,1,1
7704,10774,bpen47,0,0,0,1,0,0,0.44,1,1
7705,1587,a_laurelle,0,0,0,1,0,0,0.45,1,1
7706,9248,polish_baker,0,0,0,1,0,0,0.28,1,1
7707,5363,Jan37139779,0,0,0,1,0,0,0.14,1,1
7708,5449,KevinHames,0,0,0,1,0,0,0.37,1,1
7709,5093,Alex1453,0,0,0,1,0,0,0.32,1,1
7710,5507,USAEmily1,0,0,0,1,0,0,0.4,1,1
7711,11915,shancoggins,0,0,0,1,0,0,0.41,1,1
7712,4245,keny_berd,0,0,0,1,0,0,0.39,1,1
7713,1966,stan_stewart,0,0,0,1,0,0,0.48,1,1
7714,5644,elizroy52,0,0,0,1,0,0,0.31,1,1
7715,7070,nytxnn,0,0,0,1,0,0,0.33,1,1
7716,7301,Rmuller12758038,0,0,0,1,0,0,0.43,1,1
7717,4860,marjonnat,0,0,0,1,0,0,0.31,1,1
7718,4641,Eugenio_Osorio,0,0,0,1,0,0,0.41,1,1
7719,379,SusanK21,0,0,0,1,0,0,0.43,1,1
7720,1146,BonusEruptus,0,0,0,1,0,0,0.28,1,1
7721,2902,chon01usa,0,0,0,1,0,0,0.3,1,1
7722,8376,Joffa63John,0,0,0,1,0,0,0.32,1,1
7723,3586,islamargaritha,0,0,0,1,0,0,0.28,1,1
7724,2709,Ivana11117,0,0,0,1,0,0,0.41,1,1
7725,7355,RheallN,0,0,0,1,0,0,0.32,1,1
7726,4216,buddhall,0,0,0,1,0,0,0.32,1,1
7727,5712,stackofheaps,0,0,0,1,0,0,0.45,1,1
7728,8044,chocolategilly,0,0,0,1,0,0,0.38,1,1
7729,5586,Willard081,0,0,0,1,0,0,0.28,1,1
7730,1732,Kitsynurse,0,0,0,1,0,0,0.34,1,1
7731,3526,GlamrbabeJulie,0,0,0,1,0,0,0.35,1,1
7732,5864,ls561762,0,0,0,1,0,0,0.34,1,1
7733,4449,MikeKirka33,0,0,0,1,0,0,0.18,1,1
7734,8841,trustyrife,0,0,0,1,0,0,0.34,1,1
7735,8501,BernyTx,0,0,0,1,0,0,0.4,1,1
7736,4505,GoughIan,0,0,0,1,0,0,0.38,1,1
7737,9584,foyjh,0,0,0,1,0,0,0.41,1,1
7738,10415,bails94,0,0,0,1,0,0,0.41,1,1
7739,2787,kerryjrn,0,0,0,1,0,0,0.46,1,1
7740,8681,styeyer,0,0,0,1,0,0,0.31,1,1
7741,4395,Tagg1957,0,0,0,1,0,0,0.35,1,1
7742,7588,mremmulp,0,0,0,1,0,0,0.41,1,1
7743,9698,Anzers,0,0,0,1,0,0,0.32,1,1
7744,1704,ldobbs1234,0,0,0,1,0,0,0.44,1,1
7745,6256,shaoneecom12,0,0,0,1,0,0,0.39,1,1
7746,5729,republicat777,0,0,0,1,0,0,0.38,1,1
7747,4134,aresan_nishioka,0,0,0,1,0,0,0.41,1,1
7748,11574,arkiegal411,0,0,0,1,0,0,0.39,1,1
7749,10648,jdirtFOREVER,0,0,0,1,0,0,0.3,1,1
7750,4241,Bechurcher,0,0,0,1,0,0,0.19,1,1
7751,12090,KellyDwyer19,0,0,0,1,0,0,0.31,1,1
7752,7031,Barb652,0,0,0,1,0,0,0.37,1,1
7753,10363,SandyGWrites,0,0,0,1,0,0,0.39,1,1
7754,256,sgtyates,0,0,0,1,0,0,0.33,1,1
7755,1334,joejoe80495073,0,0,0,1,0,0,0.39,1,1
7756,6084,clemens_twain,0,0,0,1,0,0,0.28,1,1
7757,6895,joco18023,0,0,0,1,0,0,0.34,1,1
7758,4163,53kalevasJanice,0,0,0,1,0,0,0.36,1,1
7759,4452,HaughtRuth,0,0,0,1,0,0,0.31,1,1
7760,8037,idambrosini,0,0,0,1,0,0,0.24,1,1
7761,284,tc_covill,0,0,0,1,0,0,0.47,1,1
7762,6995,SteveElsey,0,0,0,1,0,0,0.37,1,1
7763,2692,BuddyLove2070,0,0,0,1,0,0,0.3,1,1
7764,8036,LiveFreeOr_Die,0,0,0,1,0,0,0.32,1,1
7765,8643,RossDiAnn,0,0,0,1,0,0,0.48,1,1
7766,10773,daddy_epic_bae,0,0,0,1,0,0,0.45,1,1
7767,8528,Respect4all23,0,0,0,1,0,0,0.41,1,1
7768,6481,andie910,0,0,0,1,0,0,0.36,1,1
7769,2718,avoiceofliberty,0,0,0,1,0,0,0.38,1,1
7770,7303,th2320,0,0,0,1,0,0,0.4,1,1
7771,4616,DonnaShelley2,0,0,0,1,0,0,0.37,1,1
7772,6405,RemoveRINOs2018,0,0,0,1,0,0,0.33,1,1
7773,376,RobertJJeffries,0,0,0,1,0,0,0.36,1,1
7774,11032,abelcosta,0,0,0,1,0,0,0.44,1,1
7775,2975,Bella007Rivera,0,0,0,1,0,0,0.17,1,1
7776,10901,artfox9,0,0,0,1,0,0,0.29,1,1
7777,259,MariaTevesGonz,0,0,0,1,0,0,0.29,1,1
7778,8659,Gloxina19,0,0,0,1,0,0,0.26,1,1
7779,9344,qutaldy,0,0,0,1,0,0,0.43,1,1
7780,9062,stacy_redvirgo,0,0,0,1,0,0,0.41,1,1
7781,7410,xxXCrossfireXxx,0,0,0,1,0,0,0.39,1,1
7782,2441,ShannyEmerson,0,0,0,1,0,0,0.36,1,1
7783,12041,G_ozzy,0,0,0,1,0,0,0.46,1,1
7784,7174,1888_Originals,0,0,0,1,0,0,0.37,1,1
7785,8242,lshi7175,0,0,0,1,0,0,0.39,1,1
7786,5496,sandyb716,0,0,0,1,0,0,0.27,1,1
7787,2969,JamesStringer21,0,0,0,1,0,0,0.37,1,1
7788,5888,MrMacalllan,0,0,0,1,0,0,0.42,1,1
7789,8631,BarbuUn,0,0,0,1,0,0,0.44,1,1
7790,6182,Catalinapby1,0,0,0,1,0,0,0.4,1,1
7791,7559,KeepWarden,0,0,0,1,0,0,0.3,1,1
7792,2576,Sandi9260,0,0,0,1,0,0,0.49,1,1
7793,6442,Darbmilne,0,0,0,1,0,0,0.22,1,1
7794,8368,kickonct,0,0,0,1,0,0,0.39,1,1
7795,3092,Wandaspangler2,0,0,0,1,0,0,0.39,1,1
7796,232,EDMATIK,0,0,0,1,0,0,0.44,1,1
7797,5194,TheBigCatofSA,0,0,0,1,0,0,0.34,1,1
7798,6684,sgranzow1,0,0,0,1,0,0,0.36,1,1
7799,5926,GrodJesus,0,0,0,1,0,0,0.45,1,1
7800,3581,dsdr2011,0,0,0,1,0,0,0.38,1,1
7801,3237,harborgirl21,0,0,0,1,0,0,0.47,1,1
7802,8650,PennyTindall,0,0,0,1,0,0,0.41,1,1
7803,3912,DianeGore13,0,0,0,1,0,0,0.33,1,1
7804,11782,steinhauer_t,0,0,0,1,0,0,0.42,1,1
7805,3642,domnliz,0,0,0,1,0,0,0.35,1,1
7806,5896,1957hkf,0,0,0,1,0,0,0.36,1,1
7807,1851,BarbVigre,0,0,0,1,0,0,0.43,1,1
7808,3562,Mighty1Warrior,0,0,0,1,0,0,0.35,1,1
7809,7771,MamaB_L,0,0,0,1,0,0,0.36,1,1
7810,7116,eyechili,0,0,0,1,0,0,0.37,1,1
7811,4951,fringeobsessed1,0,0,0,1,0,0,0.26,1,1
7812,4070,bopainter,0,0,0,1,0,0,0.32,1,1
7813,4911,heavenlyitalian,0,0,0,1,0,0,0.39,1,1
7814,3791,distiller60,0,0,0,1,0,0,0.36,1,1
7815,8839,00MusicIsKey00,0,0,0,1,0,0,0.46,1,1
7816,2059,WORCSRACER217,0,0,0,1,0,0,0.29,1,1
7817,548,yrvora,0,0,0,1,0,0,0.25,1,1
7818,6874,Kim_AussieGirl,0,0,0,1,0,0,0.37,1,1
7819,1968,deplorableljb,0,0,0,1,0,0,0.38,1,1
7820,2180,mom_vet,0,0,0,1,0,0,0.4,1,1
7821,7146,KaSia67281703,0,0,0,1,0,0,0.4,1,1
7822,6413,seecyn5858,0,0,0,1,0,0,0.47,1,1
7823,2190,PorteRougeTea,0,0,0,1,0,0,0.49,1,1
7824,2117,sydneyvaughn22,0,0,0,1,0,0,0.27,1,1
7825,6993,BriskVibe,0,0,0,1,0,0,0.11,1,1
7826,11530,debgagahiggan,0,0,0,1,0,0,0.42,1,1
7827,1081,Marcel02935041,0,0,0,1,0,0,0.39,1,1
7828,3385,LenoraKliemisch,0,0,0,1,0,0,0.28,1,1
7829,2424,GhTopsebwoy,0,0,0,1,0,0,0.35,1,1
7830,4877,_m6hm,0,0,0,1,0,0,0.28,1,1
7831,8901,CtBrokerRoks,0,0,0,1,0,0,0.3,1,1
7832,10690,cyoteeson,0,0,0,1,0,0,0.33,1,1
7833,11594,PaulHenriCadier,0,0,0,1,0,0,0.29,1,1
7834,6556,WinsOut,0,0,0,1,0,0,0.31,1,1
7835,3806,Canadian_West,0,0,0,1,0,0,0.38,1,1
7836,9971,Nanookrising,0,0,0,1,0,0,0.22,1,1
7837,12562,IdontbelieveinC,0,0,0,1,0,0,0.31,1,1
7838,9433,AngelusMendez,0,0,0,1,0,0,0.27,1,1
7839,1951,mi80002,0,0,0,1,0,0,0.27,1,1
7840,6249,DorAnnCecil,0,0,0,1,0,0,0.37,1,1
7841,4894,TracySwavely,0,0,0,1,0,0,0.46,1,1
7842,5985,Mooca,0,0,0,1,0,0,0.29,1,1
7843,2142,Paul256048833,0,0,0,1,0,0,0.45,1,1
7844,12216,KingGadeiros,0,0,0,1,0,0,0.31,1,1
7845,3004,margie_joiner,0,0,0,1,0,0,0.4,1,1
7846,2573,will_uncensored,0,0,0,1,0,0,0.46,1,1
7847,2368,saltykimmy,0,0,0,1,0,0,0.47,1,1
7848,12511,1Romans58,0,0,0,1,0,0,0.44,1,1
7849,2355,AnneByrd11,0,0,0,1,0,0,0.4,1,1
7850,7071,ChipBoots,0,0,0,1,0,0,0.34,1,1
7851,6446,piercebboop,0,0,0,1,0,0,0.37,1,1
7852,7040,MrSteigmeyer,0,0,0,1,0,0,0.33,1,1
7853,7811,caligirl1909,0,0,0,1,0,0,0.44,1,1
7854,10473,rpmmasaya,0,0,0,1,0,0,0.48,1,1
7855,7843,WERStanford,0,0,0,1,0,0,0.46,1,1
7856,5020,MikeE5037,0,0,0,1,0,0,0.4,1,1
7857,1988,missy_zaccaro,0,0,0,1,0,0,0.35,1,1
7858,6175,MrsOlsen1969,0,0,0,1,0,0,0.41,1,1
7859,11793,tdtrpnr,0,0,0,1,0,0,0.46,1,1
7860,4748,Donnaj296,0,0,0,1,0,0,0.46,1,1
7861,9083,brwskitime,0,0,0,1,0,0,0.21,1,1
7862,7145,harry_wrestling,0,0,0,1,0,0,0.3,1,1
7863,5111,AWeibs25,0,0,0,1,0,0,0.37,1,1
7864,22,fliptheleft,0,0,0,1,0,0,0.35,1,1
7865,2817,SHANEGOODOLDBOY,0,0,0,1,0,0,0.13,1,1
7866,10181,suemcdonald342,0,0,0,1,0,0,0.27,1,1
7867,7012,Jamie66836084,0,0,0,1,0,0,0.24,1,1
7868,5791,43a6f0ce5dac4ea,0,0,0,1,0,0,0.32,1,1
7869,5157,FrancsPays,0,0,0,1,0,0,0.32,1,1
7870,555,NationalismYes,0,0,0,1,0,0,0.33,1,1
7871,4544,CCHILLER22,0,0,0,1,0,0,0.14,1,1
7872,6892,Jsky2119,0,0,0,1,0,0,0.33,1,1
7873,6600,dikkesouding,0,0,0,1,0,0,0.24,1,1
7874,3749,BiancheriLaura,0,0,0,1,0,0,0.41,1,1
7875,5354,RuthGarrigus,0,0,0,1,0,0,0.22,1,1
7876,3352,JOETWIT5ST,0,0,0,1,0,0,0.35,1,1
7877,3087,Dskierpat,0,0,0,1,0,0,0.3,1,1
7878,12415,FreedomsFront,0,0,0,1,0,0,0.44,1,1
7879,7323,wendyhullfish,0,0,0,1,0,0,0.18,1,1
7880,5320,Chuto_o_balde,0,0,0,1,0,0,0.39,1,1
7881,11101,Rayreed15456358,0,0,0,1,0,0,0.34,1,1
7882,5120,jennaxoxo_m,0,0,0,1,0,0,0.42,1,1
7883,1619,chighbe,0,0,0,1,0,0,0.3,1,1
7884,8767,ColtYorkhunter1,0,0,0,1,0,0,0.38,1,1
7885,3448,Eboo_Official,0,0,0,1,0,0,0.43,1,1
7886,2230,Piatfernandez,0,0,0,1,0,0,0.47,1,1
7887,4258,Bnate420,0,0,0,1,0,0,0.39,1,1
7888,4953,bob_simonson,0,0,0,1,0,0,0.42,1,1
7889,6435,calexanderbruff,0,0,0,1,0,0,0.4,1,1
7890,3408,mtmchkin,0,0,0,1,0,0,0.37,1,1
